id_cliente;probabilidade_inadimplencia
101438;0.14087960808998382
101442;0.6186543342820211
101445;0.498326198621842
101451;0.6186543342820211
101455;0.6186543342820211
101458;0.20966592275495263
101459;0.6186543342820211
101461;0.6186543342820211
101475;0.6186543342820211
101487;0.6186543342820211
101498;0.6186543342820211
101502;0.6186543342820211
101520;0.20966592275495263
101529;0.6186543342820211
101531;0.6186543342820211
101535;0.6186543342820211
101540;0.0
101564;0.14087960808998382
101565;0.6186543342820211
101574;0.20966592275495263
101583;0.6186543342820211
101587;0.6186543342820211
101600;0.6186543342820211
101622;0.20966592275495263
101623;0.498326198621842
101633;0.0
101670;0.6186543342820211
101684;0.6186543342820211
101687;0.6186543342820211
101692;0.0
101693;0.20966592275495263
101721;0.20966592275495263
101749;0.6186543342820211
101766;0.498326198621842
101779;0.6186543342820211
101783;0.6186543342820211
101796;0.498326198621842
101800;0.14087960808998382
101811;0.6186543342820211
101813;0.0
101842;0.6186543342820211
101847;0.20966592275495263
101848;0.20966592275495263
101889;0.498326198621842
101898;0.6186543342820211
101905;0.6186543342820211
101911;0.6186543342820211
101912;0.0
101914;0.6186543342820211
101918;0.498326198621842
101924;0.0
101932;0.6186543342820211
101937;0.498326198621842
101942;0.6186543342820211
101970;0.6186543342820211
101980;0.20966592275495263
101985;0.6186543342820211
102020;0.6186543342820211
102024;0.498326198621842
102032;0.498326198621842
102033;0.6186543342820211
102039;0.20966592275495263
102042;0.6186543342820211
102072;0.14087960808998382
102088;0.6186543342820211
102093;0.498326198621842
102097;0.20966592275495263
102102;0.6186543342820211
102104;0.0
102107;0.0
102110;0.6186543342820211
102115;0.20966592275495263
102120;0.6186543342820211
102128;0.6186543342820211
102141;0.6186543342820211
102144;0.6186543342820211
102180;0.498326198621842
102184;0.498326198621842
102185;0.6186543342820211
102187;0.498326198621842
102201;0.498326198621842
102233;0.6186543342820211
102264;0.20966592275495263
102267;0.20966592275495263
102304;0.6186543342820211
102314;0.6186543342820211
102330;0.20966592275495263
102337;0.6186543342820211
102338;0.6186543342820211
102348;0.6186543342820211
102353;0.6186543342820211
102358;0.6186543342820211
102367;0.6186543342820211
102369;0.6186543342820211
102472;0.0
102481;0.6186543342820211
102496;0.6186543342820211
102505;0.20966592275495263
102507;0.6186543342820211
102512;0.6186543342820211
102551;0.6186543342820211
102602;0.0
102603;0.498326198621842
102610;0.6186543342820211
102623;0.6186543342820211
102627;0.6186543342820211
102635;0.498326198621842
102643;0.6186543342820211
102645;0.20966592275495263
102679;0.498326198621842
102685;0.6029329085457275
102686;0.6186543342820211
102689;0.20966592275495263
102711;0.6186543342820211
102715;0.498326198621842
102718;0.20966592275495263
102721;0.6186543342820211
102722;0.20966592275495263
102726;0.6186543342820211
102750;0.20966592275495263
102758;0.6186543342820211
102791;0.20966592275495263
102811;0.498326198621842
102822;0.6186543342820211
102841;0.498326198621842
102846;0.6186543342820211
102901;0.6186543342820211
102913;0.6186543342820211
102917;0.6186543342820211
102929;0.498326198621842
102939;0.6186543342820211
102940;0.6186543342820211
102943;0.20966592275495263
102945;0.6186543342820211
102946;0.6186543342820211
102949;0.498326198621842
102950;0.6186543342820211
102953;0.6186543342820211
102961;0.6186543342820211
102963;0.6186543342820211
102965;0.6029329085457275
102983;0.6186543342820211
102986;0.6186543342820211
102991;0.6186543342820211
103003;0.6186543342820211
103012;0.6186543342820211
103030;0.20966592275495263
103034;0.20966592275495263
103045;0.6186543342820211
103051;0.498326198621842
103055;0.20966592275495263
103061;0.6186543342820211
103082;0.498326198621842
103110;0.6186543342820211
103128;0.6186543342820211
103149;0.20966592275495263
103160;0.6186543342820211
103163;0.6186543342820211
103164;0.498326198621842
103175;0.6186543342820211
103177;0.498326198621842
103190;0.0
103197;0.0
103204;0.6186543342820211
103234;0.6186543342820211
103262;0.6186543342820211
103297;0.6186543342820211
103310;0.6186543342820211
103357;0.6186543342820211
103363;0.0
103376;0.498326198621842
103382;0.20966592275495263
103387;0.498326198621842
103395;0.6029329085457275
103400;0.14087960808998382
103413;0.6186543342820211
103417;0.6186543342820211
103445;0.6186543342820211
103500;0.20966592275495263
103520;0.6186543342820211
103521;0.6186543342820211
103540;0.20966592275495263
103550;0.6186543342820211
103555;0.0
103561;0.0
103569;0.6186543342820211
103571;0.498326198621842
103590;0.6186543342820211
103595;0.6186543342820211
103597;0.9192799485677542
103598;0.6186543342820211
103599;0.498326198621842
103607;0.6186543342820211
103608;0.6186543342820211
103632;0.6186543342820211
103638;0.14087960808998382
103657;0.6186543342820211
103675;0.20966592275495263
103677;0.6186543342820211
103690;0.6186543342820211
103693;0.20966592275495263
103698;0.6186543342820211
103703;0.6186543342820211
103710;0.6186543342820211
103736;0.6186543342820211
103761;0.14087960808998382
103764;0.6186543342820211
103769;0.6186543342820211
103772;0.6186543342820211
103791;0.6186543342820211
103793;0.20966592275495263
103796;0.14087960808998382
103799;0.6186543342820211
103844;0.6186543342820211
103849;0.6186543342820211
103864;0.6186543342820211
103869;0.6186543342820211
103881;0.498326198621842
103900;0.498326198621842
103907;0.20966592275495263
103915;0.6186543342820211
103923;0.6186543342820211
103927;0.498326198621842
103934;0.6186543342820211
103944;0.20966592275495263
103961;0.498326198621842
103974;0.6186543342820211
103994;0.6186543342820211
104017;0.20966592275495263
104018;0.6186543342820211
104023;0.6186543342820211
104032;0.7901272467727799
104049;0.20966592275495263
104071;0.6186543342820211
104083;0.0
104088;0.498326198621842
104144;0.6186543342820211
104145;0.6186543342820211
104173;0.6186543342820211
104182;0.498326198621842
104198;0.6186543342820211
104208;0.498326198621842
104209;0.6186543342820211
104211;0.6186543342820211
104215;0.20966592275495263
104228;0.6186543342820211
104234;0.6186543342820211
104237;0.20966592275495263
104238;0.498326198621842
104249;0.6186543342820211
104266;0.6186543342820211
104267;0.9192799485677542
104300;0.6186543342820211
104302;0.6186543342820211
104304;0.498326198621842
104323;0.6186543342820211
104335;0.6186543342820211
104337;0.20966592275495263
104340;0.20966592275495263
104357;0.20966592275495263
104380;0.498326198621842
104382;0.6186543342820211
104387;0.498326198621842
104395;0.6186543342820211
104396;0.498326198621842
104397;0.20966592275495263
104401;0.7901272467727799
104407;0.6186543342820211
104411;0.20966592275495263
104415;0.6186543342820211
104418;0.6186543342820211
104433;0.498326198621842
104449;0.6186543342820211
104453;0.20966592275495263
104462;0.6186543342820211
104474;0.498326198621842
104475;0.6186543342820211
104483;0.6186543342820211
104484;0.20966592275495263
104500;0.6186543342820211
104508;0.20966592275495263
104515;0.498326198621842
104552;0.6186543342820211
104564;0.6186543342820211
104575;0.20966592275495263
104586;0.6186543342820211
104589;0.6186543342820211
104600;0.0
104606;0.498326198621842
104607;0.6186543342820211
104637;0.498326198621842
104665;0.6186543342820211
104682;0.20966592275495263
104707;0.498326198621842
104708;0.6186543342820211
104711;0.20966592275495263
104724;0.6186543342820211
104725;0.6186543342820211
104734;0.6186543342820211
104754;0.498326198621842
104764;0.498326198621842
104769;0.6186543342820211
104774;0.6186543342820211
104778;0.6186543342820211
104838;0.498326198621842
104851;0.6186543342820211
104862;0.6186543342820211
104863;0.20966592275495263
104867;0.6186543342820211
104869;0.498326198621842
104898;0.6186543342820211
104912;0.6186543342820211
104914;0.6186543342820211
104919;0.0
104920;0.6186543342820211
104923;0.6186543342820211
104934;0.6186543342820211
104949;0.498326198621842
104958;0.498326198621842
104960;0.20966592275495263
104966;0.498326198621842
104968;0.20966592275495263
104987;0.20966592275495263
105008;0.20966592275495263
105009;0.6186543342820211
105023;0.498326198621842
105039;0.6186543342820211
105045;0.6186543342820211
105049;0.6186543342820211
105050;0.498326198621842
105063;0.498326198621842
105073;0.6186543342820211
105076;0.6186543342820211
105081;0.498326198621842
105085;0.6186543342820211
105089;0.20966592275495263
105098;0.6186543342820211
105105;0.6186543342820211
105108;0.6186543342820211
105117;0.6186543342820211
105138;0.498326198621842
105149;0.6186543342820211
105153;0.6186543342820211
105154;0.20966592275495263
105158;0.0
105164;0.6186543342820211
105210;0.14087960808998382
105256;0.20966592275495263
105257;0.20966592275495263
105264;0.6186543342820211
105265;0.6186543342820211
105277;0.6186543342820211
105278;0.0
105281;0.498326198621842
105284;0.6186543342820211
105300;0.20966592275495263
105302;0.6186543342820211
105316;0.6186543342820211
105319;0.6186543342820211
105339;0.6186543342820211
105348;0.20966592275495263
105349;0.6186543342820211
105358;0.6186543342820211
105401;0.20966592275495263
105412;0.20966592275495263
105416;0.6186543342820211
105427;0.6186543342820211
105449;0.0
105451;0.20966592275495263
105481;0.498326198621842
105489;0.6186543342820211
105499;0.0
105503;0.6186543342820211
105512;0.6186543342820211
105535;0.0
105553;0.20966592275495263
105555;0.20966592275495263
105556;0.6186543342820211
105563;0.6186543342820211
105573;0.9192799485677542
105589;0.20966592275495263
105597;0.498326198621842
105598;0.6186543342820211
105608;0.0
105613;0.6186543342820211
105620;0.20966592275495263
105633;0.0
105636;0.6186543342820211
105637;0.498326198621842
105645;0.6186543342820211
105665;0.6186543342820211
105666;0.20966592275495263
105693;0.6186543342820211
105696;0.498326198621842
105708;0.0
105714;0.20966592275495263
105731;0.6186543342820211
105733;0.6186543342820211
105746;0.20966592275495263
105769;0.0
105773;0.498326198621842
105775;0.6186543342820211
105786;0.6186543342820211
105806;0.20966592275495263
105812;0.6186543342820211
105813;0.20966592275495263
105822;0.6029329085457275
105828;0.6186543342820211
105833;0.6186543342820211
105838;0.20966592275495263
105849;0.6186543342820211
105887;0.6186543342820211
105893;0.0
105903;0.0
105904;0.6186543342820211
105919;0.0
105950;0.6186543342820211
105963;0.6186543342820211
105967;0.0
105971;0.498326198621842
105981;0.20966592275495263
105985;0.6186543342820211
105995;0.20966592275495263
105997;0.14087960808998382
106003;0.20966592275495263
106009;0.6186543342820211
106031;0.6186543342820211
106038;0.498326198621842
106055;0.6186543342820211
106063;0.6186543342820211
106064;0.6186543342820211
106070;0.6186543342820211
106106;0.20966592275495263
106110;0.6186543342820211
106112;0.0
106121;0.6186543342820211
106122;0.0
106156;0.6186543342820211
106157;0.0
106159;0.6186543342820211
106168;0.498326198621842
106183;0.498326198621842
106193;0.6029329085457275
106201;0.6186543342820211
106204;0.20966592275495263
106207;0.498326198621842
106230;0.6186543342820211
106235;0.20966592275495263
106238;0.6186543342820211
106243;0.6186543342820211
106248;0.20966592275495263
106250;0.6186543342820211
106251;0.6186543342820211
106252;0.0
106290;0.6186543342820211
106332;0.6186543342820211
106352;0.498326198621842
106355;0.6186543342820211
106371;0.6186543342820211
106372;0.6186543342820211
106381;0.498326198621842
106420;0.6186543342820211
106433;0.6186543342820211
106445;0.6186543342820211
106458;0.6186543342820211
106462;0.6186543342820211
106470;0.6186543342820211
106478;0.6186543342820211
106483;0.498326198621842
106487;0.498326198621842
106495;0.6186543342820211
106515;0.6186543342820211
106518;0.6186543342820211
106520;0.6186543342820211
106540;0.6186543342820211
106541;0.20966592275495263
106555;0.20966592275495263
106569;0.20966592275495263
106575;0.6186543342820211
106578;0.498326198621842
106594;0.498326198621842
106600;0.20966592275495263
106605;0.20966592275495263
106622;0.20966592275495263
106646;0.6186543342820211
106652;0.6186543342820211
106656;0.20966592275495263
106658;0.0
106681;0.20966592275495263
106685;0.0
106691;0.6186543342820211
106701;0.6186543342820211
106738;0.498326198621842
106745;0.498326198621842
106748;0.6186543342820211
106772;0.20966592275495263
106775;0.6186543342820211
106836;0.0
106837;0.6186543342820211
106855;0.6186543342820211
106872;0.20966592275495263
106879;0.0
106884;0.20966592275495263
106885;0.0
106893;0.20966592275495263
106896;0.0
106949;0.6186543342820211
106959;0.0
106968;0.6186543342820211
107015;0.6186543342820211
107016;0.6186543342820211
107021;0.6186543342820211
107029;0.6186543342820211
107041;0.498326198621842
107058;0.6186543342820211
107065;0.6186543342820211
107067;0.20966592275495263
107075;0.20966592275495263
107077;0.6186543342820211
107091;0.20966592275495263
107096;0.6186543342820211
107103;0.498326198621842
107107;0.6029329085457275
107144;0.6186543342820211
107151;0.498326198621842
107154;0.6186543342820211
107175;0.6186543342820211
107181;0.6186543342820211
107196;0.6186543342820211
107207;0.6186543342820211
107208;0.6186543342820211
107214;0.6186543342820211
107233;0.6186543342820211
107237;0.6186543342820211
107252;0.6186543342820211
107255;0.498326198621842
107265;0.6186543342820211
107266;0.6186543342820211
107272;0.6186543342820211
107287;0.6186543342820211
107292;0.20966592275495263
107297;0.6186543342820211
107301;0.6186543342820211
107319;0.14087960808998382
107335;0.6186543342820211
107341;0.20966592275495263
107348;0.6186543342820211
107352;0.498326198621842
107354;0.6186543342820211
107355;0.6186543342820211
107370;0.6186543342820211
107371;0.20966592275495263
107372;0.6186543342820211
107374;0.6186543342820211
107382;0.20966592275495263
107389;0.0
107396;0.6186543342820211
107421;0.6186543342820211
107453;0.20966592275495263
107478;0.498326198621842
107488;0.6186543342820211
107497;0.498326198621842
107501;0.6186543342820211
107502;0.498326198621842
107517;0.498326198621842
107531;0.498326198621842
107536;0.6186543342820211
107555;0.6186543342820211
107562;0.6186543342820211
107586;0.498326198621842
107587;0.20966592275495263
107591;0.6186543342820211
107596;0.6186543342820211
107605;0.7901272467727799
107612;0.0
107615;0.20966592275495263
107619;0.6186543342820211
107627;0.6186543342820211
107631;0.6186543342820211
107632;0.6186543342820211
107633;0.0
107637;0.6186543342820211
107649;0.20966592275495263
107653;0.6186543342820211
107676;0.6186543342820211
107689;0.20966592275495263
107697;0.0
107700;0.6186543342820211
107706;0.6186543342820211
107716;0.498326198621842
107723;0.6186543342820211
107736;0.14087960808998382
107748;0.6186543342820211
107762;0.6186543342820211
107771;0.20966592275495263
107774;0.6186543342820211
107784;0.20966592275495263
107786;0.6186543342820211
107792;0.6186543342820211
107796;0.6186543342820211
107797;0.6186543342820211
107802;0.6186543342820211
107820;0.498326198621842
107831;0.6186543342820211
107835;0.6186543342820211
107856;0.498326198621842
107857;0.20966592275495263
107866;0.20966592275495263
107884;0.6186543342820211
107890;0.6186543342820211
107920;0.6186543342820211
107922;0.6186543342820211
107934;0.6186543342820211
107937;0.498326198621842
107942;0.498326198621842
107947;0.6186543342820211
107975;0.6186543342820211
107985;0.6186543342820211
107987;0.20966592275495263
107988;0.6186543342820211
107989;0.0
108003;0.6186543342820211
108011;0.6186543342820211
108020;0.20966592275495263
108021;0.6029329085457275
108022;0.498326198621842
108023;0.20966592275495263
108049;0.20966592275495263
108060;0.6186543342820211
108067;0.498326198621842
108079;0.6186543342820211
108084;0.6186543342820211
108108;0.6186543342820211
108109;0.6186543342820211
108127;0.14087960808998382
108129;0.0
108134;0.6186543342820211
108136;0.6186543342820211
108138;0.6186543342820211
108139;0.498326198621842
108151;0.6186543342820211
108161;0.6186543342820211
108186;0.6186543342820211
108191;0.6186543342820211
108197;0.20966592275495263
108202;0.498326198621842
108205;0.20966592275495263
108216;0.6186543342820211
108224;0.6186543342820211
108229;0.498326198621842
108248;0.6186543342820211
108254;0.6186543342820211
108255;0.6186543342820211
108260;0.6186543342820211
108284;0.0
108309;0.6186543342820211
108317;0.6186543342820211
108350;0.498326198621842
108352;0.20966592275495263
108360;0.20966592275495263
108364;0.20966592275495263
108369;0.6186543342820211
108379;0.6186543342820211
108392;0.20966592275495263
108395;0.6186543342820211
108400;0.6186543342820211
108402;0.14087960808998382
108406;0.6186543342820211
108413;0.20966592275495263
108416;0.6186543342820211
108425;0.6186543342820211
108427;0.20966592275495263
108445;0.6186543342820211
108454;0.6186543342820211
108489;0.6186543342820211
108491;0.6186543342820211
108495;0.20966592275495263
108504;0.0
108508;0.6186543342820211
108523;0.6186543342820211
108536;0.6186543342820211
108542;0.20966592275495263
108585;0.6186543342820211
108586;0.6186543342820211
108606;0.0
108622;0.498326198621842
108635;0.6186543342820211
108641;0.498326198621842
108642;0.20966592275495263
108660;0.14087960808998382
108686;0.0
108689;0.498326198621842
108700;0.6029329085457275
108702;0.6186543342820211
108721;0.6186543342820211
108722;0.6186543342820211
108725;0.0
108746;0.20966592275495263
108778;0.6186543342820211
108792;0.6186543342820211
108829;0.6186543342820211
108840;0.6186543342820211
108846;0.6186543342820211
108850;0.6186543342820211
108860;0.20966592275495263
108862;0.6186543342820211
108879;0.498326198621842
108885;0.0
108896;0.6186543342820211
108914;0.6186543342820211
108919;0.6186543342820211
108923;0.20966592275495263
108926;0.14087960808998382
108935;0.6186543342820211
108954;0.20966592275495263
108955;0.6186543342820211
108994;0.6186543342820211
109004;0.498326198621842
109008;0.6186543342820211
109011;0.498326198621842
109017;0.498326198621842
109025;0.6186543342820211
109027;0.6186543342820211
109048;0.6186543342820211
109049;0.20966592275495263
109055;0.14087960808998382
109060;0.6186543342820211
109065;0.6186543342820211
109070;0.498326198621842
109072;0.0
109076;0.6186543342820211
109079;0.6186543342820211
109082;0.6186543342820211
109091;0.6186543342820211
109116;0.14087960808998382
109154;0.498326198621842
109159;0.20966592275495263
109164;0.6186543342820211
109165;0.6186543342820211
109194;0.6186543342820211
109207;0.20966592275495263
109214;0.6186543342820211
109236;0.6186543342820211
109305;0.6186543342820211
109312;0.6186543342820211
109330;0.6186543342820211
109331;0.6186543342820211
109333;0.498326198621842
109338;0.14087960808998382
109369;0.6186543342820211
109410;0.498326198621842
109420;0.6186543342820211
109423;0.498326198621842
109431;0.6186543342820211
109436;0.498326198621842
109444;0.20966592275495263
109449;0.6186543342820211
109455;0.6186543342820211
109493;0.6186543342820211
109495;0.6186543342820211
109499;0.20966592275495263
109509;0.20966592275495263
109514;0.6029329085457275
109520;0.0
109526;0.20966592275495263
109528;0.14087960808998382
109530;0.6186543342820211
109538;0.498326198621842
109540;0.6186543342820211
109557;0.498326198621842
109605;0.20966592275495263
109624;0.6186543342820211
109634;0.6186543342820211
109636;0.20966592275495263
109641;0.20966592275495263
109664;0.498326198621842
109671;0.20966592275495263
109697;0.0
109704;0.0
109710;0.6186543342820211
109720;0.20966592275495263
109723;0.6186543342820211
109727;0.20966592275495263
109729;0.498326198621842
109748;0.6186543342820211
109752;0.14087960808998382
109756;0.6186543342820211
109759;0.498326198621842
109760;0.6186543342820211
109774;0.6186543342820211
109779;0.6186543342820211
109790;0.0
109795;0.6186543342820211
109807;0.6186543342820211
109810;0.0
109816;0.6186543342820211
109821;0.6186543342820211
109825;0.6186543342820211
109827;0.6186543342820211
109832;0.6186543342820211
109839;0.6186543342820211
109842;0.6186543342820211
109852;0.6186543342820211
109857;0.6186543342820211
109870;0.6186543342820211
109879;0.6186543342820211
109881;0.6186543342820211
109882;0.6186543342820211
109891;0.6186543342820211
109904;0.6186543342820211
109918;0.498326198621842
109938;0.0
109951;0.6186543342820211
109968;0.6186543342820211
109974;0.6186543342820211
109989;0.6186543342820211
109996;0.6186543342820211
109999;0.6186543342820211
110003;0.6186543342820211
110019;0.6186543342820211
110032;0.498326198621842
110051;0.20966592275495263
110073;0.6186543342820211
110088;0.6186543342820211
110089;0.6186543342820211
110107;0.6186543342820211
110127;0.14087960808998382
110135;0.6029329085457275
110146;0.20966592275495263
110150;0.0
110151;0.6186543342820211
110186;0.20966592275495263
110188;0.6186543342820211
110190;0.6186543342820211
110194;0.20966592275495263
110203;0.6186543342820211
110219;0.498326198621842
110230;0.6186543342820211
110231;0.6186543342820211
110239;0.20966592275495263
110246;0.6186543342820211
110252;0.6186543342820211
110270;0.498326198621842
110271;0.0
110283;0.6186543342820211
110296;0.6186543342820211
110298;0.20966592275495263
110314;0.6186543342820211
110330;0.20966592275495263
110336;0.6186543342820211
110381;0.6186543342820211
110387;0.6186543342820211
110396;0.0
110417;0.20966592275495263
110438;0.6186543342820211
110458;0.6186543342820211
110505;0.20966592275495263
110507;0.498326198621842
110511;0.6186543342820211
110514;0.6186543342820211
110517;0.6186543342820211
110520;0.498326198621842
110565;0.6186543342820211
110588;0.6186543342820211
110594;0.20966592275495263
110606;0.20966592275495263
110617;0.0
110622;0.6186543342820211
110654;0.6186543342820211
110677;0.6186543342820211
110680;0.6186543342820211
110684;0.6186543342820211
110729;0.20966592275495263
110738;0.6186543342820211
110746;0.20966592275495263
110748;0.6186543342820211
110756;0.498326198621842
110763;0.6186543342820211
110775;0.14087960808998382
110780;0.6186543342820211
110799;0.498326198621842
110834;0.498326198621842
110860;0.20966592275495263
110862;0.6186543342820211
110869;0.6186543342820211
110890;0.0
110918;0.6186543342820211
110926;0.6186543342820211
110945;0.20966592275495263
110959;0.0
110963;0.20966592275495263
110967;0.20966592275495263
110978;0.6186543342820211
110991;0.498326198621842
110997;0.6186543342820211
110999;0.0
111003;0.6186543342820211
111008;0.20966592275495263
111024;0.6186543342820211
111036;0.6186543342820211
111038;0.6186543342820211
111053;0.0
111082;0.20966592275495263
111087;0.498326198621842
111119;0.498326198621842
111124;0.6186543342820211
111131;0.20966592275495263
111152;0.498326198621842
111170;0.0
111188;0.498326198621842
111190;0.20966592275495263
111214;0.14087960808998382
111224;0.20966592275495263
111236;0.0
111253;0.6186543342820211
111254;0.0
111264;0.20966592275495263
111272;0.0
111280;0.0
111281;0.498326198621842
111285;0.20966592275495263
111288;0.6186543342820211
111316;0.6186543342820211
111335;0.6186543342820211
111337;0.20966592275495263
111348;0.498326198621842
111366;0.6186543342820211
111370;0.20966592275495263
111372;0.14087960808998382
111396;0.498326198621842
111399;0.6186543342820211
111415;0.20966592275495263
111417;0.0
111418;0.498326198621842
111447;0.6186543342820211
111453;0.14087960808998382
111464;0.6186543342820211
111466;0.6186543342820211
111474;0.6186543342820211
111479;0.20966592275495263
111481;0.6186543342820211
111499;0.6186543342820211
111527;0.20966592275495263
111528;0.6186543342820211
111545;0.20966592275495263
111547;0.6186543342820211
111555;0.498326198621842
111558;0.6186543342820211
111562;0.0
111574;0.0
111600;0.20966592275495263
111605;0.20966592275495263
111607;0.6186543342820211
111611;0.498326198621842
111615;0.6186543342820211
111621;0.14087960808998382
111637;0.20966592275495263
111653;0.6186543342820211
111655;0.6186543342820211
111660;0.6186543342820211
111666;0.6186543342820211
111676;0.6186543342820211
111691;0.6186543342820211
111702;0.6186543342820211
111710;0.6186543342820211
111720;0.6186543342820211
111722;0.6186543342820211
111723;0.6186543342820211
111732;0.20966592275495263
111743;0.7901272467727799
111754;0.6186543342820211
111764;0.20966592275495263
111769;0.498326198621842
111772;0.14087960808998382
111775;0.6186543342820211
111778;0.6186543342820211
111779;0.6186543342820211
111784;0.6186543342820211
111786;0.6186543342820211
111789;0.20966592275495263
111795;0.20966592275495263
111800;0.14087960808998382
111815;0.6186543342820211
111820;0.20966592275495263
111859;0.20966592275495263
111868;0.20966592275495263
111869;0.498326198621842
111898;0.20966592275495263
111904;0.20966592275495263
111939;0.6186543342820211
111945;0.20966592275495263
111963;0.20966592275495263
111977;0.20966592275495263
111990;0.6186543342820211
111998;0.6186543342820211
112005;0.6186543342820211
112007;0.498326198621842
112017;0.498326198621842
112018;0.20966592275495263
112034;0.498326198621842
112037;0.6186543342820211
112047;0.6186543342820211
112060;0.6186543342820211
112062;0.6186543342820211
112087;0.498326198621842
112088;0.6186543342820211
112094;0.20966592275495263
112095;0.6186543342820211
112097;0.20966592275495263
112119;0.498326198621842
112123;0.6186543342820211
112134;0.20966592275495263
112136;0.6186543342820211
112145;0.498326198621842
112147;0.0
112169;0.498326198621842
112189;0.6186543342820211
112232;0.6186543342820211
112248;0.20966592275495263
112249;0.6186543342820211
112253;0.498326198621842
112292;0.498326198621842
112344;0.6186543342820211
112377;0.6186543342820211
112379;0.20966592275495263
112395;0.6186543342820211
112396;0.0
112397;0.6186543342820211
112404;0.6186543342820211
112424;0.6186543342820211
112431;0.6186543342820211
112440;0.20966592275495263
112441;0.6186543342820211
112447;0.0
112450;0.6186543342820211
112454;0.6186543342820211
112460;0.20966592275495263
112470;0.498326198621842
112493;0.20966592275495263
112508;0.6186543342820211
112515;0.6186543342820211
112517;0.6186543342820211
112521;0.20966592275495263
112526;0.6186543342820211
112529;0.6186543342820211
112532;0.6186543342820211
112536;0.6186543342820211
112538;0.6186543342820211
112541;0.6186543342820211
112546;0.0
112548;0.6186543342820211
112578;0.6186543342820211
112603;0.6186543342820211
112611;0.6186543342820211
112613;0.20966592275495263
112626;0.6186543342820211
112627;0.6186543342820211
112664;0.6186543342820211
112672;0.498326198621842
112674;0.0
112687;0.6186543342820211
112693;0.6186543342820211
112740;0.0
112743;0.6186543342820211
112744;0.6186543342820211
112745;0.6186543342820211
112762;0.6186543342820211
112778;0.0
112780;0.6186543342820211
112792;0.498326198621842
112798;0.6186543342820211
112816;0.6186543342820211
112823;0.498326198621842
112826;0.6186543342820211
112862;0.6186543342820211
112880;0.20966592275495263
112887;0.0
112903;0.6186543342820211
112906;0.20966592275495263
112913;0.20966592275495263
112918;0.6186543342820211
112955;0.6186543342820211
112957;0.498326198621842
112980;0.20966592275495263
112987;0.0
113001;0.6186543342820211
113031;0.6186543342820211
113035;0.6186543342820211
113040;0.6186543342820211
113049;0.498326198621842
113050;0.6186543342820211
113057;0.6186543342820211
113068;0.20966592275495263
113073;0.6186543342820211
113089;0.6186543342820211
113098;0.498326198621842
113103;0.6186543342820211
